2o. Agrupamento;3o. Agrupamento;Recurso;Descrição;Matéria Prima;Compr;Largu;Quant;Etapa Seguinte;carreta
GMS Prensas;Peças para Carretas PLATAF CAÇAMBAS;410251;ENGATE DOBRAD - CHASSI    C2;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;13;S Estamparia;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;25555;TRANSVERSINA DIANTEIRA- PLATAFORMA - S4,0M;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;1894,00;200,00;1;S Estamparia;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;25554;CORPO DA PLATAFORMA - PLATAFORMA - S4,0M;120307 - CHAPA FQ #12 (1,20 x 4,00m) 1010;3994,00;1201,00;2;S Estamparia;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;25555;TRANSVERSINA DIANTEIRA- PLATAFORMA - S4,0M;;;;1;S Mont Sistemas Carretas;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;410251;ENGATE DOBRAD - CHASSI    C2;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;13;S Mont Sistemas Carretas;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;25554;CORPO DA PLATAFORMA - PLATAFORMA - S4,0M;120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300;4000,00;1200,00;2;S Mont Sistemas Carretas;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS Corte Manual;Peças Para Rotativas;428360;ELO CORRENTE COMPLEM-CARR C2;226105 - CORRENTE ELO 3/16 F. POLIDO;;;1;S C Guilhotina;F6 SS RS/RS A45 MT M22 - Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;443785;PINO ENG C/ARRUELA ICAM (M98) FA;"212300 - ARRUELA LISA 27MM POL. CHAPA 3/16""";;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;32048;CORRENTE COMPLEMENTAR SIMPLES CARROC;256328 - PARAF FRANC 5/16X1.1/2 C/PO.SX.;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;428437;CORRENTE COMPLEMENTAR CARROC;"274252 - PORCA SEX    5/16""  UNC  ZB";;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Cx Acessórios;70 Sistemas ACESSORIOS;31442;ACESSORIOS S4,0M MD;260101 - PARAF SEX   1/2 X 1.1/2  UNC ZB;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Cx Acessórios;70 Sistemas ACESSORIOS;484672;ACESSÓRIOS [F6 SS];444868 - PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC];;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Sist Carr;70 Sistemas Carretas;32780;EIXO DIANTEIRO COMPLETO SS [F4/F6 M22];032779 - EIXO DIANTEIRO SIMPLES SS [F4 M22];;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Sist Carr;70 Sistemas Carretas;32782;EIXO BALANCIM COMPLETO SS [F4/F6 M22];032781 - EIXO BALANCIM SIMPLES SS [F4 M22];;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;70 Sistemas Carretas;29661;ESTRUTURA  PLATAFORMA - S4,0M/G4,0M - CARRETA F6 M17;029662 - LONGARINA - PLATAFORMA S4,0ER;;;1;S Pintura;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;70 Sistemas Carretas;30788;CHASSI SS [F6 M17];029669 - LONGARINA - CHASSI CARRETA ER6;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;70 Sistemas Carretas;462184CO;IÇAMENTO COMPLETO SS CINZA [F4/6 M98];025075 - ESBARRO DO EMBOLO - IÇAMENTO F4/F6 (NOV/12);;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;70 Sistemas Carretas;029661LC;ESTRUTURA  PLATAFORMA M20 - S4,0M/G4,0M - CARRETA F6 M17;029661 - ESTRUTURA  PLATAFORMA - S4,0M/G4,0M - CARRETA F6 M17;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;70 Sistemas Carretas;032780CO;EIXO DIANTEIRO COMPLETO SS CINZA [F4/F6 M22];032780 - EIXO DIANTEIRO COMPLETO SS [F4/F6 M22];;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;70 Sistemas Carretas;032782CO;EIXO BALANCIM COMPLETO SS CINZA [F4/F6 M22];032782 - EIXO BALANCIM COMPLETO SS [F4/F6 M22];;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;70 Sistemas Carretas;030788CO;CHASSI SS CINZA [F6 M17];318417 - TINTA PÓ 26 R LI CINZA FUMAÇA EMA 022 167;;;1;S Mont Conjuntos Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Sist Carr;70 Sistemas Carrocerias;32996;PLATAFORMA PISO MAD 4,00M M22 [F6 M22];029661LC - ESTRUTURA  PLATAFORMA M20 - S4,0M/G4,0M - CARRETA F6 M17;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Sist Carr;70 Sistemas Carrocerias;33002;GRADE LATERAL A60 [F6 M22];030994LC - ESTRUTURA GRADE LATERAIS ALT60 - S4,0MD (ALT60) LARANJA;;;2;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Sist Carr;70 Sistemas Carrocerias;33003;GRADE DIANTEIRA 0,6m S3,20/4,0MD ALT 60 [F4/6 M22];030995LC - ESTRUTURA GRADE DIANTEIRA (GIGANTE) ALT60 - S4,0MD (ALT60) LARANJA;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Sist Carr;70 Sistemas Carrocerias;33001;GRADE TRASEIRA 0,6m S3,20/4,0MD ALT 60 [F4/6 M22];031002LC - ESTRUTURA GRADE TRASEIRA ALT60 - S4,0MD (ALT60) LARANJA;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Expedição;Carretas Agrícolas de Madeira;CARROCERIA F6 A60 M22;Carroceria Completa Para Carreta de Madeira Fixa 6t de 2 Eixos - ALT 60 - COMP NAVAL;033003 - GRADE DIANTEIRA 0,6m S3,20/4,0MD ALT 60 [F4/6 M22];;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Expedição;Carretas Agrícolas de Madeira;CHASSI F6 SS M17;Chassi Com Rodas Para Carreta de Madeira Fixa 6t de 2 Eixos - Molas, Pneus e Freios não incluídos;266176 - PLACA DE IDENT. CEMAG;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Expedição;Carretas Agrícolas de Madeira;F6 SS RS/RS A60 M22;"""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";CHASSI F6 SS M17 - Chassi Com Rodas Para Carreta de Madeira Fixa 6t de 2 Eixos - Molas, Pneus e Freios não incluídos;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;462160;IÇAMENTO SIMPLES SS [F4/6 M98];025071 - BUCHA EMBOLO - IÇAMENTO F4/F6 (NOV/12...);;;1;S Pintura;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;32314;ENGATE SEM FREIO [CBH/CBHM/FTC-2E];025073 - EMBOLO S/FREIO - ICAM F4/F6 (NOV/12...);;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;32779;EIXO DIANTEIRO SIMPLES SS [F4 M22];025545 - CORPO DO EIXO - F4/6 CM/SM;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;32781;EIXO BALANCIM SIMPLES SS [F4 M22];025545 - CORPO DO EIXO - F4/6 CM/SM;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;30994;ESTRUTURA GRADE LATERAIS ALT60 - S4,0MD (ALT60);030991 - LONGARINA ESTRUTURA DA GRADE LAT. - S4,0MD;;;2;S Pintura;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;31002;ESTRUTURA GRADE TRASEIRA ALT60 - S4,0MD (ALT60);030997 - LONGARINA - ESTRUTURA GRADE DIANT/TRAS - S4,0MD;;;1;S Pintura;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;30995;ESTRUTURA GRADE DIANTEIRA (GIGANTE) ALT60 - S4,0MD (ALT60);030997 - LONGARINA - ESTRUTURA GRADE DIANT/TRAS - S4,0MD;;;1;S Pintura;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Mont Conj Carr;Conjuntos Carretas;494483;LIMITADOR GIRO CONJ FT5;437700 - CORPO LIMIT GIRO - EIX DIAT FT5;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;Conjuntos Carretas;030994LC;ESTRUTURA GRADE LATERAIS ALT60 - S4,0MD (ALT60) LARANJA;030994 - ESTRUTURA GRADE LATERAIS ALT60 - S4,0MD (ALT60);;;2;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;Conjuntos Carretas;030995LC;ESTRUTURA GRADE DIANTEIRA (GIGANTE) ALT60 - S4,0MD (ALT60) LARANJA;030995 - ESTRUTURA GRADE DIANTEIRA (GIGANTE) ALT60 - S4,0MD (ALT60);;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Pintura- Embalar Prod;Conjuntos Carretas;031002LC;ESTRUTURA GRADE TRASEIRA ALT60 - S4,0MD (ALT60) LARANJA;031002 - ESTRUTURA GRADE TRASEIRA ALT60 - S4,0MD (ALT60);;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Serras;Peças para Carretas ACESSORIOS;444947;PINO ICAMENTO - CX ACESS  CAR;"112150 - ACO TREF. RED. SAE-1045 - 1""";85,00;25,40;2;S Usinagem;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Serras;Peças para Carretas ACESSORIOS;444868;PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC];"112215 - ACO TREF. RED. SAE-1020 - 1""";137,00;25,40;1;S Forjaria;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Serras;Peças para Carretas ACESSORIOS;444819;PINO GUIA BALANC-CX ACESS FT5;"112215 - ACO TREF. RED. SAE-1020 - 1""";106,00;25,40;1;S Forjaria;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Forjaria;Peças para Carretas ACESSORIOS;444819;PINO GUIA BALANC-CX ACESS FT5;;;;1;S Usinagem;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Forjaria;Peças para Carretas ACESSORIOS;444868;PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC];Serv PJ Benef Galvaniz - Serviço c/NF de Beneficiamento de Galvanização;;;1;S Usinagem;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Usinagem;Peças para Carretas ACESSORIOS;444819;PINO GUIA BALANC-CX ACESS FT5;;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Usinagem;Peças para Carretas ACESSORIOS;444947;PINO ICAMENTO - CX ACESS  CAR;Serv PJ Benef Galvaniz - Serviço c/NF de Beneficiamento de Galvanização;;;2;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Usinagem;Peças para Carretas ACESSORIOS;444868;PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC];Serv PJ Benef Galvaniz - Serviço c/NF de Beneficiamento de Galvanização;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Serras;Peças para Carretas CHASSIS;496509;TUBO PLACA - CHASSI        FT5;"134107 - TUBO SCHEDULLE 80 - 4""";65,00;114,30;1;S Usinagem;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25735;TRANSV. SUPORTE TRASEIRO - CHASSI F6SS M14;120157 - CHAPA GQ   3/8 (9,53)     1010;675,00;190,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;29669;LONGARINA - CHASSI CARRETA ER6;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;3985,00;230,00;2;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25734;TRANSVERSINA DIANTEIRA - CHASSI F6SS M14;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;675,00;166,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25539;REFORÇO LONGARINA-CHASSI - F4 M98;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;215,00;132,00;4;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25743;SUPORTE FIX. DA PLATAF. - CHASSI F6 CS M14;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;200,00;42,00;8;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25740;FECHAM. TRANSV. SUPORTE BALANCIM - CHASSI F6SS M14;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;135,00;90,00;2;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25749;COMPLEM. TRASV. SUP. BALANCIM - CHASSI F6SS M14;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;74,00;100,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;469361;FECHAM LAT CHASSI     (M98)F6;120273 - CHAPA FQ  3,75mm. SAE-1006;845,00;122,00;2;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;457656;REFORCO TUBO-CHASSI/TANQ   FT5;120273 - CHAPA FQ  3,75mm. SAE-1006;;90,00;4;Sem Processo;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;29678;TRANVERSINA TRASEIRA - CHASSI ER6;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;900,00;200,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;29679;TRANVERSINA DIANTEIRA - CHASSI ER6;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;900,00;200,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;475579;PLACA APOIO - CHASSI       FT3;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;690,00;560,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;446178;TRANSV CENTR CHASSI        (M98)F6;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;688,00;179,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25739;COMPLEM. TRASV. SUP. TRASEIRO - CHASSI F6SS M14;120650 - CHAPA GQ   5/16(7,94)     1010;200,00;160,00;1;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;25742;FECHAM. TRANSV. SUPERIOR TRAS. - CHASSI F6SS M14;120650 - CHAPA GQ   5/16(7,94)     1010;174,00;100,00;2;S Estamparia;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS C.Plasma;Peças para Carretas CHASSIS;455337;ESBARRO - CHASSI/TANQUE   FT5;120650 - CHAPA GQ   5/16(7,94)     1010;93,00;93,00;2;Sem Processo;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Estamparia;Peças para Carretas CHASSIS;475579;PLACA APOIO - CHASSI       FT3;;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Estamparia;Peças para Carretas CHASSIS;446178;TRANSV CENTR CHASSI        (M98)F6;;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Estamparia;Peças para Carretas CHASSIS;25743;SUPORTE FIX. DA PLATAF. - CHASSI F6 CS M14;;;;8;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Estamparia;Peças para Carretas CHASSIS;25735;TRANSV. SUPORTE TRASEIRO - CHASSI F6SS M14;;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Estamparia;Peças para Carretas CHASSIS;25734;TRANSVERSINA DIANTEIRA - CHASSI F6SS M14;;;;1;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
GMS Estamparia;Peças para Carretas CHASSIS;29669;LONGARINA - CHASSI CARRETA ER6;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;3985,00;230,00;2;S Mont Sistemas Carretas;"F6 SS RS/RS A60 M22 - ""fora de linha"" Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos"
